db_id	quality	adom_id	substrate	smiles	module	nrps_prot_id	adom_protein_start	adom_protein_end	adom_nucleotide_start_end_strand	locus_tag	genomic_id	mibig_id	neighbours	taxid	lineage
ADD1874	gold	UEF20583.1_AMP-binding.1	tyrosine	C1=CC(=CC=C1C[C@@H](C(=O)O)N)O	1	UEF20583.1	515.0	906.0	(37607, 38780, '(+)')	UEF20583.1	MW740414	BGC0002360	['UEF20583.1_PP-binding.1']	47760	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces aurantiacus'}
ADD1905	gold	perA_AMP-binding.1	1-pyrroline-5-carboxylic acid	O=C(O)C1/N=C\CC1	1	BAE06845.2	245.0	644.0	(15223, 16420, '(+)')	perA	AB205145	BGC0002164	['perA_PCP.1', 'perA_Condensation_DCL.1', 'perA_nMT.1', 'perA_NAD_binding_4.1']	35717	{'domain': 'Eukaryota', 'kingdom': 'Fungi', 'phylum': 'Ascomycota', 'class': 'Sordariomycetes', 'order': 'Hypocreales', 'family': 'Clavicipitaceae', 'genus': 'Epichloe', 'species': 'Epichloe festucae'}
ADD1906	gold	perA_AMP-binding.2	arginine	C(C[C@@H](C(=O)O)N)CN=C(N)N	2	BAE06845.2	1320.0	1720.0	(18448, 19648, '(+)')	perA	AB205145	BGC0002164	['perA_PCP.2']	35717	{'domain': 'Eukaryota', 'kingdom': 'Fungi', 'phylum': 'Ascomycota', 'class': 'Sordariomycetes', 'order': 'Hypocreales', 'family': 'Clavicipitaceae', 'genus': 'Epichloe', 'species': 'Epichloe festucae'}
ADD1921	gold	KGB56_24770_AMP-binding.1	tyrosine	C1=CC(=CC=C1C[C@@H](C(=O)O)N)O	1	QUS58939.1	24.0	419.0	(192162, 193347, '(-)')	KGB56_24770	CP074128	BGC0002123	['KGB56_24770_Condensation_Dual.1', 'KGB56_24770_Condensation_LCL.1', 'KGB56_24770_PCP.1']	1898042	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Alphaproteobacteria', 'order': 'Hyphomicrobiales', 'family': 'Stappiaceae', 'genus': 'Pseudovibrio', 'species': 'Pseudovibrio brasiliensis'}
ADD1922	gold	KGB56_24770_AMP-binding.2	threonine	C[C@H]([C@@H](C(=O)O)N)O	2	QUS58939.1	1088.0	1495.0	(188934, 190155, '(-)')	KGB56_24770	CP074128	BGC0002123	['KGB56_24770_PCP.2']	1898042	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Alphaproteobacteria', 'order': 'Hyphomicrobiales', 'family': 'Stappiaceae', 'genus': 'Pseudovibrio', 'species': 'Pseudovibrio brasiliensis'}
ADD1923	gold	KGB56_24770_AMP-binding.3	alanine	C[C@@H](C(=O)O)N	3	QUS58939.1	2175.0	2577.0	(185688, 186894, '(-)')	KGB56_24770	CP074128	BGC0002123	['KGB56_24770_PCP.3']	1898042	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Alphaproteobacteria', 'order': 'Hyphomicrobiales', 'family': 'Stappiaceae', 'genus': 'Pseudovibrio', 'species': 'Pseudovibrio brasiliensis'}
ADD1924	gold	KGB56_24765_AMP-binding.1	arginine	C(C[C@@H](C(=O)O)N)CN=C(N)N	1	QUS58938.1	500.0	906.0	(182367, 183585, '(-)')	KGB56_24765	CP074128	BGC0002123	['KGB56_24765_PP-binding.1', 'KGB56_24765_Heterocyclization.1', 'KGB56_24765_PCP.1', 'KGB56_24765_Condensation_LCL.1']	1898042	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Alphaproteobacteria', 'order': 'Hyphomicrobiales', 'family': 'Stappiaceae', 'genus': 'Pseudovibrio', 'species': 'Pseudovibrio brasiliensis'}
ADD1925	gold	KGB56_24765_AMP-binding.2	proline	C1C[C@H](NC1)C(=O)O	2	QUS58938.1	1560.0	1967.0	(179184, 180405, '(-)')	KGB56_24765	CP074128	BGC0002123	['KGB56_24765_PCP.2', 'KGB56_24765_Condensation_LCL.2']	1898042	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Alphaproteobacteria', 'order': 'Hyphomicrobiales', 'family': 'Stappiaceae', 'genus': 'Pseudovibrio', 'species': 'Pseudovibrio brasiliensis'}
ADD1926	gold	KGB56_24765_AMP-binding.3	cysteine	C([C@@H](C(=O)O)N)S	3	QUS58938.1	2617.0	3018.0	(176031, 177234, '(-)')	KGB56_24765	CP074128	BGC0002123	[]	1898042	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Alphaproteobacteria', 'order': 'Hyphomicrobiales', 'family': 'Stappiaceae', 'genus': 'Pseudovibrio', 'species': 'Pseudovibrio brasiliensis'}
ADD1927	gold	KGB56_24760_AMP-binding.1	glutamine	C(CC(=O)N)[C@@H](C(=O)O)N	1	QUS58937.1	525.0	931.0	(171892, 173110, '(-)')	KGB56_24760	CP074128	BGC0002123	['KGB56_24760_Thioesterase.1', 'KGB56_24760_PCP.1', 'KGB56_24760_Condensation_LCL.1']	1898042	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Alphaproteobacteria', 'order': 'Hyphomicrobiales', 'family': 'Stappiaceae', 'genus': 'Pseudovibrio', 'species': 'Pseudovibrio brasiliensis'}
ADD1928	gold	KGB56_24755_AMP-binding.1	valine	CC(C)[C@@H](C(=O)O)N	1	QUS58936.1	36.0	429.0	(169271, 170450, '(-)')	KGB56_24755	CP074128	BGC0002123	['KGB56_24755_Thioesterase.1', 'KGB56_24755_PP-binding.2', 'KGB56_24755_PP-binding.1', 'KGB56_24755_Condensation_LCL.1']	1898042	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Alphaproteobacteria', 'order': 'Hyphomicrobiales', 'family': 'Stappiaceae', 'genus': 'Pseudovibrio', 'species': 'Pseudovibrio brasiliensis'}
ADD1929	gold	KGB56_24755_AMP-binding.2	proline	C1C[C@H](NC1)C(=O)O	2	QUS58936.1	1077.0	1488.0	(166094, 167327, '(-)')	KGB56_24755	CP074128	BGC0002123	[]	1898042	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Alphaproteobacteria', 'order': 'Hyphomicrobiales', 'family': 'Stappiaceae', 'genus': 'Pseudovibrio', 'species': 'Pseudovibrio brasiliensis'}
ADD1965	gold	bnvO_AMP-binding.1	threonine	C[C@H]([C@@H](C(=O)O)N)O	1	QVQ62868.1	466.0	878.0	(14780, 16016, '(-)')	bnvO	MW590581	BGC0002373	['bnvO_Condensation_LCL.4', 'bnvO_Condensation_LCL.1', 'bnvO_PCP.1', 'bnvO_Condensation_Starter.1']	1931	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces sp.'}
ADD1966	gold	bnvO_AMP-binding.2	leucine	CC(C)C[C@@H](C(=O)O)N	2	QVQ62868.1	1540.0	1931.0	(11621, 12794, '(-)')	bnvO	MW590581	BGC0002373	['bnvO_Condensation_LCL.2', 'bnvO_PCP.2']	1931	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces sp.'}
ADD1967	gold	bnvO_AMP-binding.3	4S-acetyl-5S-methylproline	CC(=O)O[C@H]1C[C@H](N[C@H](C)1)C(=O)O	3	QVQ62868.1	2599.0	3008.0	(8390, 9617, '(-)')	bnvO	MW590581	BGC0002373	['bnvO_Condensation_LCL.3', 'bnvO_PCP.3']	1931	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces sp.'}
ADD1968	gold	bnvO_AMP-binding.4	leucine	CC(C)C[C@@H](C(=O)O)N	4	QVQ62868.1	3665.0	4056.0	(5246, 6419, '(-)')	bnvO	MW590581	BGC0002373	['bnvO_PCP.4']	1931	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces sp.'}
ADD1971	gold	bnvF_AMP-binding.1	valine	CC(C)[C@@H](C(=O)O)N	1	QVQ62856.1	19.0	416.0	(32224, 33415, '(-)')	bnvF	MW590581	BGC0002373	['bnvF_PCP.1']	1931	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces sp.'}
ADD1972	gold	bnvH_AMP-binding.1	tyrosine	C1=CC(=CC=C1C[C@@H](C(=O)O)N)O	1	QVQ62857.1	61.0	464.0	(28996, 30205, '(-)')	bnvH	MW590581	BGC0002373	[]	1931	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces sp.'}
ADD1986	gold	mycH_AMP-binding.1	arginine	C(C[C@@H](C(=O)O)N)CN=C(N)N	1	DAC82016.1	6050.0	6467.0	(3981, 5232, '(-)')	mycH	BK012858	BGC0002055	['mycH_Thioesterase.1', 'mycH_PCP.1', 'mycH_Condensation_LCL.1', 'mycH_Trans-AT_docking.4', 'mycH_Trans-AT_docking.3', 'mycH_ACP.2', 'mycH_Trans-AT_docking.2', 'mycH_PP-binding.3', 'mycH_ACP.1', 'mycH_PP-binding.2', 'mycH_Trans-AT_docking.1', 'mycH_PP-binding.1']	86473	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': nan, 'family': nan, 'genus': nan, 'species': 'uncultured Gammaproteobacteria bacterium'}
ADD1987	gold	mycF_AMP-binding.1	glycine	NCC(=O)O	1	DAC82014.1	1277.0	1677.0	(47451, 48651, '(-)')	mycF	BK012858	BGC0002055	['mycF_Trans-AT_docking.6', 'mycF_PP-binding.3', 'mycF_Trans-AT_docking.5', 'mycF_PP-binding.2', 'mycF_PS.1', 'mycF_Trans-AT_docking.4', 'mycF_ACP.1', 'mycF_ACP_beta.1', 'mycF_cMT.1', 'mycF_Trans-AT_docking.3', 'mycF_Trans-AT_docking.2', 'mycF_PCP.1', 'mycF_Condensation_LCL.1', 'mycF_PP-binding.1', 'mycF_Trans-AT_docking.1']	86473	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': nan, 'family': nan, 'genus': nan, 'species': 'uncultured Gammaproteobacteria bacterium'}
ADD1988	gold	perA_AMP-binding.1	1-pyrroline-5-carboxylic acid	O=C(O)C1/N=C\CC1	1	AZC86156.1	269.0	666.0	(807, 1998, '(+)')	perA	MH938357	BGC0002166	['perA_PCP.1', 'perA_Condensation_DCL.1', 'perA_nMT.1', 'perA_NAD_binding_4.1']	1649241	{'domain': 'Eukaryota', 'kingdom': 'Fungi', 'phylum': 'Ascomycota', 'class': 'Sordariomycetes', 'order': 'Hypocreales', 'family': 'Clavicipitaceae', 'genus': 'Metarhizium', 'species': 'Metarhizium rileyi'}
ADD1989	gold	perA_AMP-binding.2	arginine	C(C[C@@H](C(=O)O)N)CN=C(N)N	2	AZC86156.1	1351.0	1750.0	(4053, 5250, '(+)')	perA	MH938357	BGC0002166	['perA_PCP.2']	1649241	{'domain': 'Eukaryota', 'kingdom': 'Fungi', 'phylum': 'Ascomycota', 'class': 'Sordariomycetes', 'order': 'Hypocreales', 'family': 'Clavicipitaceae', 'genus': 'Metarhizium', 'species': 'Metarhizium rileyi'}
ADD2059	gold	DPH57_09140_AMP-binding.1	proline	C1C[C@H](NC1)C(=O)O	1	AXA91301.1	562.0	964.0	(2162438, 2163644, '(-)')	DPH57_09140	CP030092	BGC0002044	['DPH57_09140_Thioesterase.2', 'DPH57_09140_Thioesterase.1', 'DPH57_09140_Condensation_LCL.1', 'DPH57_09140_PCP.1', 'DPH57_09140_Condensation_Dual.1']	1593482	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Betaproteobacteria', 'order': 'Burkholderiales', 'family': 'Oxalobacteraceae', 'genus': 'Massilia', 'species': 'Massilia sp. YMA4'}
ADD2060	gold	DPH57_09140_AMP-binding.2	aspartic acid	C([C@@H](C(=O)O)N)C(=O)O	2	AXA91301.1	1619.0	2024.0	(2159258, 2160473, '(-)')	DPH57_09140	CP030092	BGC0002044	['DPH57_09140_PCP.2']	1593482	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Betaproteobacteria', 'order': 'Burkholderiales', 'family': 'Oxalobacteraceae', 'genus': 'Massilia', 'species': 'Massilia sp. YMA4'}
ADD2061	gold	DPH57_09150_AMP-binding.1	proline	C1C[C@H](NC1)C(=O)O	1	AXA91302.1	468.0	870.0	(2182164, 2183370, '(-)')	DPH57_09150	CP030092	BGC0002044	['DPH57_09150_Condensation_LCL.1', 'DPH57_09150_Condensation_Dual.1', 'DPH57_09150_PCP.1', 'DPH57_09150_Condensation_Starter.1']	1593482	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Betaproteobacteria', 'order': 'Burkholderiales', 'family': 'Oxalobacteraceae', 'genus': 'Massilia', 'species': 'Massilia sp. YMA4'}
ADD2062	gold	DPH57_09150_AMP-binding.2	serine	C([C@@H](C(=O)O)N)O	2	AXA91302.1	1553.0	1952.0	(2178918, 2180115, '(-)')	DPH57_09150	CP030092	BGC0002044	['DPH57_09150_Condensation_LCL.2', 'DPH57_09150_Condensation_Dual.2', 'DPH57_09150_PCP.2']	1593482	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Betaproteobacteria', 'order': 'Burkholderiales', 'family': 'Oxalobacteraceae', 'genus': 'Massilia', 'species': 'Massilia sp. YMA4'}
ADD2063	gold	DPH57_09150_AMP-binding.3	proline	C1C[C@H](NC1)C(=O)O	3	AXA91302.1	2630.0	3032.0	(2175678, 2176884, '(-)')	DPH57_09150	CP030092	BGC0002044	['DPH57_09150_PCP.3']	1593482	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Betaproteobacteria', 'order': 'Burkholderiales', 'family': 'Oxalobacteraceae', 'genus': 'Massilia', 'species': 'Massilia sp. YMA4'}
ADD2064	gold	DPH57_09150_AMP-binding.4	arginine	C(C[C@@H](C(=O)O)N)CN=C(N)N	4	AXA91302.1	3685.0	4085.0	(2172519, 2173719, '(-)')	DPH57_09150	CP030092	BGC0002044	['DPH57_09150_PCP.4']	1593482	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Betaproteobacteria', 'order': 'Burkholderiales', 'family': 'Oxalobacteraceae', 'genus': 'Massilia', 'species': 'Massilia sp. YMA4'}
ADD2065	gold	DPH57_09150_AMP-binding.5	aspartic acid	C([C@@H](C(=O)O)N)C(=O)O	5	AXA91302.1	4736.0	5139.0	(2169357, 2170566, '(-)')	DPH57_09150	CP030092	BGC0002044	['DPH57_09150_PCP.5']	1593482	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Betaproteobacteria', 'order': 'Burkholderiales', 'family': 'Oxalobacteraceae', 'genus': 'Massilia', 'species': 'Massilia sp. YMA4'}
ADD2066	gold	DPH57_09145_AMP-binding.1	serine	C([C@@H](C(=O)O)N)O	1	AXA94654.1	517.0	916.0	(2165947, 2167144, '(-)')	DPH57_09145	CP030092	BGC0002044	['DPH57_09145_PCP.1', 'DPH57_09145_Condensation_Dual.1']	1593482	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Betaproteobacteria', 'order': 'Burkholderiales', 'family': 'Oxalobacteraceae', 'genus': 'Massilia', 'species': 'Massilia sp. YMA4'}
ADD2083	gold	ATEG_02815_AMP-binding.1	4-hydroxyphenylpyruvic acid	C1=CC(=CC=C1CC(=O)C(=O)O)O	1	EAU36089.1	24.0	440.0	(106201, 107449, '(-)')	ATEG_02815	CH476597	BGC0002273	['ATEG_02815_Thioesterase.1']	341663	{'domain': 'Eukaryota', 'kingdom': 'Fungi', 'phylum': 'Ascomycota', 'class': 'Eurotiomycetes', 'order': 'Eurotiales', 'family': 'Aspergillaceae', 'genus': 'Aspergillus', 'species': 'Aspergillus terreus'}
ADD2106	gold	NPUN_RS10970_AMP-binding.1	isoleucine	CC[C@H](C)[C@@H](C(=O)O)N	1	WP_012408783.1	483.0	880.0	(2668653, 2669844, '(+)')	NPUN_RS10970	NC_010628	BGC0002061	['NPUN_RS10970_Condensation_LCL.1', 'NPUN_RS10970_PCP.1']	63737	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Cyanobacteriota', 'class': 'Cyanophyceae', 'order': 'Nostocales', 'family': 'Nostocaceae', 'genus': 'Nostoc', 'species': 'Nostoc punctiforme'}
ADD2107	gold	NPUN_RS10970_AMP-binding.2	serine	C([C@@H](C(=O)O)N)O	2	WP_012408783.1	1574.0	1971.0	(2671926, 2673117, '(+)')	NPUN_RS10970	NC_010628	BGC0002061	['NPUN_RS10970_Condensation_LCL.2', 'NPUN_RS10970_PCP.2']	63737	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Cyanobacteriota', 'class': 'Cyanophyceae', 'order': 'Nostocales', 'family': 'Nostocaceae', 'genus': 'Nostoc', 'species': 'Nostoc punctiforme'}
ADD2108	gold	NPUN_RS10970_AMP-binding.3	4S-methylproline	C[C@H]1C[C@H](NC1)C(=O)O	3	WP_012408783.1	2649.0	3075.0	(2675151, 2676429, '(+)')	NPUN_RS10970	NC_010628	BGC0002061	['NPUN_RS10970_Condensation_LCL.3', 'NPUN_RS10970_PCP.3']	63737	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Cyanobacteriota', 'class': 'Cyanophyceae', 'order': 'Nostocales', 'family': 'Nostocaceae', 'genus': 'Nostoc', 'species': 'Nostoc punctiforme'}
ADD2109	gold	NPUN_RS10970_AMP-binding.4	leucine	CC(C)C[C@@H](C(=O)O)N	4	WP_012408783.1	3757.0	4153.0	(2678475, 2679663, '(+)')	NPUN_RS10970	NC_010628	BGC0002061	['NPUN_RS10970_Condensation_LCL.4', 'NPUN_RS10970_PCP.4']	63737	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Cyanobacteriota', 'class': 'Cyanophyceae', 'order': 'Nostocales', 'family': 'Nostocaceae', 'genus': 'Nostoc', 'species': 'Nostoc punctiforme'}
ADD2110	gold	NPUN_RS40615_AMP-binding.1	leucine	CC(C)C[C@@H](C(=O)O)N	1	WP_012408785.1	537.0	957.0	(2685809, 2687069, '(+)')	NPUN_RS40615	NC_010628	BGC0002061	['NPUN_RS40615_Condensation_LCL.1', 'NPUN_RS40615_PCP.1', 'NPUN_RS40615_Epimerization.1', 'NPUN_RS40615_TIGR01720.1', 'NPUN_RS40615_Condensation_DCL.1']	63737	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Cyanobacteriota', 'class': 'Cyanophyceae', 'order': 'Nostocales', 'family': 'Nostocaceae', 'genus': 'Nostoc', 'species': 'Nostoc punctiforme'}
ADD2111	gold	NPUN_RS40615_AMP-binding.2	glycine	NCC(=O)O	2	WP_012408785.1	1705.0	2121.0	(2689313, 2690561, '(+)')	NPUN_RS40615	NC_010628	BGC0002061	['NPUN_RS40615_Condensation_LCL.2', 'NPUN_RS40615_PCP.2']	63737	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Cyanobacteriota', 'class': 'Cyanophyceae', 'order': 'Nostocales', 'family': 'Nostocaceae', 'genus': 'Nostoc', 'species': 'Nostoc punctiforme'}
ADD2112	gold	NPUN_RS40615_AMP-binding.3	asparagine	C([C@@H](C(=O)O)N)C(=O)N	3	WP_012408785.1	3256.0	3673.0	(2693966, 2695217, '(+)')	NPUN_RS40615	NC_010628	BGC0002061	['NPUN_RS40615_PCP.3']	63737	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Cyanobacteriota', 'class': 'Cyanophyceae', 'order': 'Nostocales', 'family': 'Nostocaceae', 'genus': 'Nostoc', 'species': 'Nostoc punctiforme'}
ADD2113	gold	NPUN_RS40620_AMP-binding.2	tyrosine	C1=CC(=CC=C1C[C@@H](C(=O)O)N)O	2	WP_012408786.1	1623.0	2038.0	(2700715, 2701960, '(+)')	NPUN_RS40620	NC_010628	BGC0002061	['NPUN_RS40620_Condensation_LCL.2', 'NPUN_RS40620_PCP.2']	63737	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Cyanobacteriota', 'class': 'Cyanophyceae', 'order': 'Nostocales', 'family': 'Nostocaceae', 'genus': 'Nostoc', 'species': 'Nostoc punctiforme'}
ADD2114	gold	NPUN_RS40620_AMP-binding.1	proline	C1C[C@H](NC1)C(=O)O	1	WP_012408786.1	469.0	889.0	(2697253, 2698513, '(+)')	NPUN_RS40620	NC_010628	BGC0002061	['NPUN_RS40620_Condensation_LCL.1', 'NPUN_RS40620_PCP.1', 'NPUN_RS40620_Thioesterase.1']	63737	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Cyanobacteriota', 'class': 'Cyanophyceae', 'order': 'Nostocales', 'family': 'Nostocaceae', 'genus': 'Nostoc', 'species': 'Nostoc punctiforme'}
ADD2115	gold	QBA57735.1_AMP-binding.1	threonine	C[C@H]([C@@H](C(=O)O)N)O	1	QBA57735.1	473.0	892.0	(13210, 14467, '(+)')	QBA57735.1	MH243323	BGC0002377	['QBA57735.1_Condensation_Starter.1', 'QBA57735.1_PCP.1', 'QBA57735.1_Condensation_LCL.1', 'QBA57735.1_nMT.1']	1571707	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces sp. SNM55'}
ADD2116	gold	QBA57735.1_AMP-binding.2	tyrosine	C1=CC(=CC=C1C[C@@H](C(=O)O)N)O	2	QBA57735.1	1556.0	1956.0	(16459, 17659, '(+)')	QBA57735.1	MH243323	BGC0002377	['QBA57735.1_PCP.2']	1571707	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces sp. SNM55'}
ADD2117	gold	QBA57736.1_AMP-binding.1	leucine	CC(C)C[C@@H](C(=O)O)N	1	QBA57736.1	469.0	845.0	(20896, 22024, '(+)')	QBA57736.1	MH243323	BGC0002377	['QBA57736.1_NRPS-COM_Nterm.1', 'QBA57736.1_Condensation_DCL.1', 'QBA57736.1_PCP.1', 'QBA57736.1_Condensation_LCL.1', 'QBA57736.1_Epimerization.1', 'QBA57736.1_TIGR01720.1']	1571707	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces sp. SNM55'}
ADD2118	gold	QBA57736.1_AMP-binding.2	phenylalanine	C1=CC=C(C=C1)C[C@@H](C(=O)O)N	2	QBA57736.1	1501.0	1899.0	(23992, 25186, '(+)')	QBA57736.1	MH243323	BGC0002377	['QBA57736.1_PCP.2']	1571707	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces sp. SNM55'}
ADD2120	gold	QBA57740.1_AMP-binding.1	allo-threonine	C[C@@H]([C@@H](C(=O)O)N)O	1	QBA57740.1	502.0	899.0	(39219, 40410, '(+)')	QBA57740.1	MH243323	BGC0002377	['QBA57740.1_PCP.1']	1571707	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces sp. SNM55'}
ADD2121	gold	QBA57741.1_AMP-binding.1	asparagine	C([C@@H](C(=O)O)N)C(=O)N	1	QBA57741.1	9.0	404.0	(41040, 42225, '(+)')	QBA57741.1	MH243323	BGC0002377	['QBA57741.1_PCP.1']	1571707	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces sp. SNM55'}
ADD2131	gold	minA_AMP-binding.1	glutamine	C(CC(=O)N)[C@@H](C(=O)O)N	1	QDX19369.1	20.0	431.0	(7502, 8735, '(+)')	minA	MK122964	BGC0002295	['minA_PCP.1', 'minA_Thioesterase.1']	1912	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces hygroscopicus'}
ADD2156	gold	PMG11_03954_AMP-binding.1	phenylalanine	C1=CC=C(C=C1)C[C@@H](C(=O)O)N	1	CEO59272.1	26.0	430.0	(3038642, 3039854, '(-)')	PMG11_03954	CDHK01000003	BGC0002278	['PMG11_03954_TD.1', 'PMG11_03954_PCP.1']	104259	{'domain': 'Eukaryota', 'kingdom': 'Fungi', 'phylum': 'Ascomycota', 'class': 'Eurotiomycetes', 'order': 'Eurotiales', 'family': 'Aspergillaceae', 'genus': 'Penicillium', 'species': 'Penicillium brasilianum'}
ADD2197	gold	cip22_AMP-binding.1	threonine	C[C@H]([C@@H](C(=O)O)N)O	1	QNH67550.1	464.0	880.0	(22942, 24190, '(+)')	cip22	MT417183	BGC0002108	['cip22_Condensation_Starter.1', 'cip22_PCP.1', 'cip22_Epimerization.1', 'cip22_TIGR01720.1', 'cip22_Condensation_DCL.1', 'cip22_Cglyc.1', 'cip22_Condensation_LCL.1', 'cip22_NRPS-COM_Cterm.1']	566461	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces viridosporus'}
ADD2198	gold	cip22_AMP-binding.2	phenylalanine	C1=CC=C(C=C1)C[C@@H](C(=O)O)N	2	QNH67550.1	2000.0	2386.0	(27550, 28708, '(+)')	cip22	MT417183	BGC0002108	['cip22_PCP.2', 'cip22_Epimerization.2', 'cip22_TIGR01720.2', 'cip22_Cglyc.2']	566461	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces viridosporus'}
